Ward Code 1,Ward Name 1,All Ages
E05011945,Harwich & Kingsway,"3,810"
E05011946,Homelands,"3,412"
E05011947,Kirby Cross,"3,070"
E05011948,Kirby-le-Soken & Hamford,"3,687"
E05011949,"Lawford, Manningtree & Mistley","8,311"
E05011950,Little Clacton,"2,906"
E05011951,Pier,"2,645"
E05011952,St Bartholomew's,"5,853"
E05011953,St James,"7,339"
E05011954,St John's,"6,923"
E05011955,St Osyth,"4,924"
E05011956,St Paul's,"2,643"
E05011957,Stour Valley,"3,081"
E05011958,The Bentleys & Frating,"3,310"
E05011959,The Oakleys & Wix,"2,995"
E05011960,"Thorpe, Beaumont & Great Holland","3,245"
E05011961,Walton,"3,167"
E05011962,Weeley & Tendring,"2,872"
E05011963,West Clacton & Jaywick Sands,"5,716"
E05011964,Billesdon & Tilton,"2,630"
E05011965,Bosworth,"3,275"
E05011966,Broughton Astley-Primethorpe & Sutton,"4,673"
E05011967,Broughton Astley South & Leire,"5,359"
E05011968,Dunton,"2,651"
E05011969,Fleckney,"5,705"
E05011970,Glen,"5,684"
E05011971,Kibworths,"8,492"
E05011972,Lubenham,"2,883"
E05011973,Lutterworth East,"5,483"
E05011974,Lutterworth West,"5,040"
E05011975,Market Harborough-Great Bowden & Arden,"5,595"
E05011976,Market Harborough-Little Bowden,"6,162"
E05011977,Market Harborough-Logan,"6,350"
E05011978,Market Harborough-Welland,"8,407"
E05011979,Misterton,"2,751"
E05011980,Nevill,"2,984"
E05011981,Thurnby & Houghton,"8,406"
E05011982,Ullesthorpe,"3,007"
E05011983,Ault Hucknall,"6,408"
E05011984,Barlborough,"4,547"
E05011985,Blackwell,"4,299"
E05011986,Bolsover East,"4,146"
E05011987,Bolsover North & Shuttlewood,"3,375"
E05011988,Bolsover South,"4,677"
E05011989,Clowne East,"5,305"
E05011990,Clowne West,"2,655"
E05011991,Elmton-with-Creswell,"6,910"
E05011992,Langwith,"5,004"
E05011993,Pinxton,"4,122"
E05011994,Shirebrook North,"4,811"
E05011995,Shirebrook South,"5,245"
E05011996,South Normanton East,"4,932"
E05011997,South Normanton West,"6,698"
E05011998,Tibshelf,"4,243"
E05011999,Whitwell,"3,928"
E05012000,Alston & Hothersall,"2,751"
E05012001,Billington & Langho,"3,400"
E05012002,Bowland,"1,454"
E05012003,Brockhall & Dinckley,"1,918"
E05012004,Chatburn,"1,345"
E05012005,Chipping,"1,517"
E05012006,Clayton-le-Dale & Salesbury,"1,604"
E05012007,Derby & Thornley,"3,130"
E05012008,Dilworth,"2,881"
E05012009,"East Whalley, Read & Simonstone","2,832"
E05012010,Edisford & Low Moor,"3,536"
E05012011,Gisburn & Rimington,"1,341"
E05012012,Hurst Green & Whitewell,"1,721"
E05012013,Littlemoor,"2,969"
E05012014,Mellor,"2,695"
E05012015,Primrose,"3,882"
E05012016,Ribchester,"1,639"
E05012017,Sabden,"1,568"
E05012018,St Mary's,"3,070"
E05012019,Salthill,"3,634"
E05012020,"Waddington, Bashall Eaves & Mitton","1,515"
E05012021,West Bradford & Grindleton,"1,740"
E05012022,Whalley & Painter Wood,"2,555"
E05012023,Whalley Nethertown,"1,979"
E05012024,Wilpshire & Ramsgreave,"3,267"
E05012025,Wiswell & Barrow,"2,083"
E05012026,Bagshot,"7,401"
E05012027,Bisley & West End,"9,282"
E05012028,Frimley,"5,224"
E05012029,Frimley Green,"6,771"
E05012030,Heatherside,"7,421"
E05012031,Lightwater,"6,610"
E05012032,Mytchett & Deepcut,"7,291"
E05012033,Old Dean,"5,650"
E05012034,Parkside,"5,079"
E05012035,St Michaels,"5,933"
E05012036,St Pauls,"4,858"
E05012037,Town,"4,954"
E05012038,Watchetts,"5,720"
E05012039,Windlesham & Chobham,"7,010"
E05012040,Ashover,"1,921"
E05012041,Barlow & Holmesfield,"1,957"
E05012042,Brampton & Walton,"3,475"
E05012043,Clay Cross North,"6,288"
E05012044,Clay Cross South,"3,797"
E05012045,Coal Aston,"3,700"
E05012046,Dronfield North,"3,663"
E05012047,Dronfield South,"6,036"
E05012048,Dronfield Woodhouse,"1,940"
E05012049,Eckington North,"3,971"
E05012050,Eckington South & Renishaw,"6,217"
E05012051,Gosforth Valley,"5,736"
E05012052,Grassmoor,"4,084"
E05012053,Holmewood & Heath,"4,306"
E05012054,Killamarsh East,"3,752"
E05012055,Killamarsh West,"5,789"
E05012056,North Wingfield Central,"6,034"
E05012057,Pilsley & Morton,"5,542"
E05012058,Ridgeway & Marsh Lane,"1,650"
E05012059,Shirland,"6,123"
E05012060,Sutton,"4,149"
E05012061,Tupton,"5,636"
E05012062,Unstone,"1,793"
E05012063,Wingerworth,"4,657"
E05012064,Badgeworth,"2,663"
E05012065,Brockworth East,"3,836"
E05012066,Brockworth West,"5,317"
E05012067,Churchdown Brookfield with Hucclecote,"6,699"
E05012068,Churchdown St John's,"7,506"
E05012069,Cleeve Grange,"3,169"
E05012070,Cleeve Hill,"5,259"
E05012071,Cleeve St Michael's,"5,471"
E05012072,Cleeve West,"5,578"
E05012073,Highnam with Haw Bridge,"4,681"
E05012074,Innsworth,"5,583"
E05012075,Isbourne,"3,802"
E05012076,Northway,"5,219"
E05012077,Severn Vale North,"2,740"
E05012078,Severn Vale South,"2,348"
E05012079,Shurdington,"2,291"
E05012080,Tewkesbury East,"6,149"
E05012081,Tewkesbury North & Twyning,"5,280"
E05012082,Tewkesbury South,"6,129"
E05012083,Winchcombe,"6,904"
E05012085,Andover Downlands,"3,214"
E05012088,Andover Romans,"8,435"
E05012093,Blackwater,"6,379"
E05012097,Harewood,"3,342"
E05012098,Mid Test,"9,155"
E05012100,Romsey Abbey,"5,409"
E05012102,Romsey Tadburn,"5,672"
E05012104,Bitton & Oldland Common,"9,503"
E05012105,Boyd Valley,"10,921"
E05012106,Bradley Stoke North,"11,423"
E05012107,Bradley Stoke South,"10,077"
E05012108,Charfield,"4,873"
E05012109,Charlton & Cribbs,"7,967"
E05012110,Chipping Sodbury & Cotswold Edge,"9,501"
E05012111,Dodington,"10,109"
E05012112,Emersons Green,"14,496"
E05012113,Filton,"11,285"
E05012114,Frampton Cotterell,"12,920"
E05012115,Frenchay & Downend,"13,076"
E05012116,Hanham,"13,070"
E05012117,Kingswood,"9,354"
E05012118,Longwell Green,"9,804"
E05012119,New Cheltenham,"9,223"
E05012120,Parkwall & Warmley,"9,289"
E05012121,Patchway Coniston,"5,508"
E05012122,Pilning & Severn Beach,"5,041"
E05012123,Severn Vale,"9,458"
E05012124,Staple Hill & Mangotsfield,"15,364"
E05012125,Stoke Gifford,"14,486"
E05012126,Stoke Park & Cheswick,"9,017"
E05012127,Thornbury,"13,651"
E05012128,Winterbourne,"7,466"
E05012129,Woodstock,"10,275"
E05012130,Yate Central,"9,008"
E05012131,Yate North,"11,651"
E05012132,Aldermaston,"3,828"
E05012133,Basildon,"3,539"
E05012134,Bradfield,"4,408"
E05012135,Bucklebury,"3,606"
E05012136,Burghfield & Mortimer,"10,429"
E05012137,Chieveley & Cold Ash,"8,188"
E05012138,Downlands,"3,647"
E05012139,Hungerford & Kintbury,"11,361"
E05012140,Lambourn,"4,237"
E05012141,Newbury Central,"7,803"
E05012142,Newbury Clay Hill,"7,323"
E05012143,Newbury Greenham,"12,213"
E05012144,Newbury Speen,"7,266"
E05012145,Newbury Wash Common,"8,849"
E05012146,Pangbourne,"3,801"
E05012147,Ridgeway,"4,191"
E05012148,Thatcham Central,"7,959"
E05012149,Thatcham Colthrop & Crookham,"2,747"
E05012150,Thatcham North East,"7,898"
E05012151,Thatcham West,"7,209"
E05012152,Theale,"2,946"
E05012153,Tilehurst & Purley,"10,336"
E05012154,Tilehurst Birch Copse,"7,654"
E05012155,Tilehurst South & Holybrook,"7,027"
E05012156,Berry Hill,"4,538"
E05012157,Bream,"4,934"
E05012158,Cinderford East,"4,635"
E05012159,Cinderford West,"4,443"
E05012160,Coleford,"7,575"
E05012161,Dymock,"1,880"
E05012162,Hartpury & Redmarley,"5,711"
E05012163,Longhope & Huntley,"4,006"
E05012164,Lydbrook,"2,249"
E05012165,Lydney East,"6,019"
E05012166,Lydney North,"1,779"
E05012167,Lydney West & Aylburton,"2,477"
E05012168,"Mitcheldean, Ruardean & Drybrook","7,391"
E05012169,Newent & Taynton,"6,655"
E05012170,Newland & Sling,"2,478"
E05012171,Newnham,"4,660"
E05012172,Pillowell,"1,954"
E05012173,Ruspidge,"2,321"
E05012174,St. Briavels,"2,367"
E05012175,Tidenham,"6,964"
E05012176,Westbury-on-Severn,"2,071"
E05012177,Aldenham East,"4,824"
E05012178,Aldenham West,"5,220"
E05012179,Bentley Heath & The Royds,"5,939"
E05012180,Borehamwood Brookmeadow,"8,682"
E05012181,Borehamwood Cowley Hill,"9,070"
E05012182,Borehamwood Hillside,"8,599"
E05012183,Borehamwood Kenilworth,"8,574"
E05012184,Bushey Heath,"5,230"
E05012185,Bushey North,"8,279"
E05012186,Bushey Park,"6,669"
E05012187,Bushey St James,"7,252"
E05012188,Elstree,"5,038"
E05012189,Potters Bar Furzefield,"5,473"
E05012190,Potters Bar Oakmere,"5,691"
E05012191,Potters Bar Parkfield,"5,471"
E05012192,Shenley,"5,460"
E05012193,Ashton,"8,632"
E05012194,Brookfield,"8,057"
E05012195,Cadley,"8,040"
E05012196,City Centre,"11,836"
E05012197,Deepdale,"9,511"
E05012198,Fishwick & Frenchwood,"10,257"
E05012199,Garrison,"8,733"
E05012200,Greyfriars,"7,772"
E05012201,Ingol & Cottam,"8,649"
E05012202,Lea & Larches,"9,131"
E05012203,Plungington,"12,808"
E05012204,Preston Rural East,"7,508"
E05012205,Preston Rural North,"5,865"
E05012206,Ribbleton,"8,936"
E05012207,St Matthew's,"10,724"
E05012208,Sharoe Green,"7,688"
E05012209,Blacon,"13,719"
E05012210,Central & Grange,"11,038"
E05012211,Chester City & the Garden Quarter,"18,164"
E05012212,Christleton & Huntington,"11,103"
E05012213,"Davenham, Moulton & Kingsmead","10,752"
E05012214,Farndon,"4,576"
E05012215,Frodsham,"9,231"
E05012216,Gowy Rural,"9,213"
E05012217,Great Boughton,"10,581"
E05012218,Handbridge Park,"8,639"
E05012219,Hartford & Greenbank,"8,509"
E05012220,Helsby,"5,046"
E05012221,Lache,"5,783"
E05012222,Ledsham & Manor,"9,111"
E05012223,Little Neston,"4,646"
E05012224,Malpas,"4,641"
E05012225,Marbury,"12,867"
E05012226,Neston,"5,714"
E05012227,Netherpool,"5,672"
E05012228,Newton & Hoole,"14,966"
E05012229,Northwich Leftwich,"4,472"
E05012230,Northwich Winnington & Castle,"8,731"
E05012231,Northwich Witton,"5,148"
E05012232,Parkgate,"4,867"
E05012233,Rudheath,"5,472"
E05012234,Sandstone,"4,890"
E05012235,Saughall & Mollington,"5,124"
E05012236,Shakerley,"5,004"
E05012237,Strawberry,"5,140"
E05012238,Sutton Villages,"10,935"
E05012239,Tarporley,"4,764"
E05012240,Tarvin & Kelsall,"8,942"
E05012241,Tattenhall,"4,785"
E05012242,Upton,"9,609"
E05012243,Weaver & Cuddington,"14,264"
E05012244,Westminster,"4,528"
E05012245,Whitby Groves,"4,165"
E05012246,Whitby Park,"4,989"
E05012247,Willaston & Thornton,"4,823"
E05012248,Winsford Dene,"4,394"
E05012249,Winsford Gravel,"4,097"
E05012250,Winsford Over & Verdin,"14,521"
E05012251,Winsford Swanlow,"5,014"
E05012252,Winsford Wharton,"5,603"
E05012253,Wolverham,"5,571"
E05012254,Barton with Watcombe,"12,160"
E05012255,Churston with Galmpton,"6,467"
E05012256,Clifton with Maidenway,"7,523"
E05012257,Cockington with Chelston,"8,031"
E05012258,Collaton St Mary,"3,432"
E05012259,Ellacombe,"8,054"
E05012260,Furzeham with Summercombe,"9,983"
E05012261,Goodrington with Roselands,"7,399"
E05012262,King's Ash,"7,947"
E05012263,Preston,"10,300"
E05012264,Roundham with Hyde,"8,484"
E05012265,St Marychurch,"12,163"
E05012266,St Peter's with St Mary's,"6,840"
E05012267,Shiphay,"7,939"
E05012268,Tormohun,"12,552"
E05012269,Wellswood,"6,944"
E05012270,Aspley,"19,560"
E05012271,Basford,"16,780"
E05012272,Berridge,"17,436"
E05012273,Bestwood,"16,995"
E05012274,Bilborough,"16,737"
E05012275,Bulwell,"16,328"
E05012276,Bulwell Forest,"13,352"
E05012277,Castle,"15,429"
E05012278,Clifton East,"16,865"
E05012279,Clifton West,"10,744"
E05012280,Dales,"17,047"
E05012281,Hyson Green & Arboretum,"26,873"
E05012282,Leen Valley,"9,139"
E05012283,Lenton & Wollaton East,"24,076"
E05012284,Mapperley,"16,544"
E05012285,Meadows,"10,654"
E05012286,Radford,"17,414"
E05012287,St. Ann's,"23,812"
E05012288,Sherwood,"16,084"
E05012289,Wollaton West,"15,229"
E05012290,Alton Amery,"2,294"
E05012291,Alton Ashdell,"2,415"
E05012292,Alton Eastbrooke,"2,967"
E05012293,Alton Holybourne,"2,912"
E05012294,Alton Westbrooke,"2,474"
E05012295,Alton Whitedown,"3,110"
E05012296,Alton Wooteys,"3,377"
E05012297,Bentworth & Froyle,"2,729"
E05012298,"Binsted, Bentley & Selborne","6,142"
E05012299,Bramshott & Liphook,"9,457"
E05012300,Buriton & East Meon,"2,699"
E05012301,Clanfield,"5,766"
E05012302,Four Marks & Medstead,"8,230"
E05012303,"Froxfield, Sheet & Steep","3,418"
E05012304,Grayshott,"2,692"
E05012305,Headley,"5,693"
E05012306,Horndean Catherington,"2,849"
E05012307,Horndean Downs,"2,963"
E05012308,Horndean Kings & Blendworth,"4,880"
E05012309,Horndean Murray,"2,644"
E05012310,Lindford,"2,802"
E05012311,Liss,"6,441"
E05012312,Petersfield Bell Hill,"2,763"
E05012313,Petersfield Causeway,"2,962"
E05012314,Petersfield Heath,"2,881"
E05012315,Petersfield St Peter's,"6,075"
E05012316,"Ropley, Hawkley & Hangers","2,824"
E05012317,Rowlands Castle,"3,029"
E05012318,Whitehill Chase,"6,537"
E05012319,Whitehill Hogmoor & Greatham,"5,479"
E05012320,Whitehill Pinewood,"2,334"
E05012321,Airfield,"6,128"
E05012322,Bircham with Rudhams,"2,645"
E05012323,Brancaster,"2,256"
E05012324,Burnham Market & Docking,"2,520"
E05012325,Clenchwarton,"2,705"
E05012326,Denver,"2,381"
E05012327,Dersingham,"5,807"
E05012328,Downham Old Town,"3,344"
E05012329,East Downham,"3,165"
E05012330,Emneth & Outwell,"4,883"
E05012331,Fairstead,"6,930"
E05012332,Feltwell,"5,814"
E05012333,Gayton & Grimston,"5,700"
E05012334,Gaywood Chase,"2,903"
E05012335,Gaywood Clock,"3,300"
E05012336,Gaywood North Bank,"7,746"
E05012337,Heacham,"5,197"
E05012338,Hunstanton,"4,189"
E05012339,Massingham with Castle Acre,"3,094"
E05012340,Methwold,"2,814"
E05012341,North Downham,"2,425"
E05012342,North Lynn,"6,701"
E05012343,St. Margaret's with St. Nicholas,"5,285"
E05012344,Snettisham,"2,608"
E05012345,South & West Lynn,"5,399"
E05012346,South Downham,"2,135"
E05012347,Springwood,"3,426"
E05012348,Terrington,"5,857"
E05012349,The Woottons,"6,816"
E05012350,"Tilney, Mershe Lande & Wiggenhall","4,919"
E05012351,Upwell & Delph,"6,155"
E05012352,"Walsoken, West Walton & Walpole","5,762"
E05012353,Watlington,"2,717"
E05012354,West Winch,"4,875"
E05012355,Wissey,"2,644"
E05012356,Catterick & Brompton-on-Swale,"7,117"
E05012357,Colburn,"4,114"
E05012358,Croft & Middleton Tyas,"3,542"
E05012359,Gilling West,"2,036"
E05012360,"Hawes, High Abbotside & Upper Swaledale","1,812"
E05012361,Hipswell,"6,693"
E05012362,Leyburn,"3,631"
E05012363,Lower Swaledale & Arkengarthdale,"1,740"
E05012364,Lower Wensleydale,"1,947"
E05012365,Melsonby,"1,994"
E05012366,Middleham,"1,771"
E05012367,Richmond East,"2,005"
E05012368,Richmond North,"2,166"
E05012369,Richmond West,"4,100"
E05012370,Scotton,"7,206"
E05012371,Yoredale,"1,858"
E05012372,Burniston & Cloughton,"2,182"
E05012373,Castle,"8,768"
E05012374,Cayton,"4,366"
E05012375,Danby & Mulgrave,"4,962"
E05012376,Derwent Valley & Moor,"5,261"
E05012377,Eastfield,"6,576"
E05012378,Esk Valley,"4,429"
E05012379,Falsgrave & Stepney,"8,158"
E05012380,Filey,"7,144"
E05012381,Fylingdales & Ravenscar,"2,270"
E05012382,Hunmanby,"4,382"
E05012383,Mayfield,"4,401"
E05012384,Newby,"6,068"
E05012385,Northstead,"7,618"
E05012386,Scalby,"3,579"
E05012387,Seamer,"4,626"
E05012388,Streonshalh,"4,651"
E05012389,Weaponness & Ramshill,"7,863"
E05012390,Whitby West Cliff,"3,997"
E05012391,Woodlands,"7,436"
E05012392,Bean & Village Park,"2,721"
E05012393,Brent,"5,850"
E05012394,Bridge,"2,940"
E05012395,Burnham,"3,303"
E05012396,Darenth,"3,052"
E05012397,Ebbsfleet,"1,115"
E05012398,Greenhithe & Knockhall,"10,380"
E05012399,Heath,"5,646"
E05012400,Joyden's Wood,"5,019"
E05012401,"Longfield, New Barn & Southfleet","6,542"
E05012402,Maypole & Leyton Cross,"3,112"
E05012403,Newtown,"6,413"
E05012404,Princes,"5,679"
E05012405,Stone Castle,"7,833"
E05012406,Stone House,"6,689"
E05012407,Swanscombe,"7,278"
E05012408,Temple Hill,"12,137"
E05012409,Town,"1,864"
E05012410,West Hill,"8,754"
E05012411,"Wilmington, Sutton-at-Hone & Hawley","7,724"
E05012412,Barnstaple Central,"2,772"
E05012413,Barnstaple with Pilton,"8,069"
E05012414,Barnstaple with Westacott,"7,590"
E05012415,Bickington,"6,952"
E05012416,Bishop's Nympton,"2,249"
E05012417,Bratton Fleming,"2,391"
E05012418,Braunton East,"4,893"
E05012419,Braunton West & Georgeham,"4,729"
E05012420,Chittlehampton,"2,294"
E05012421,Chulmleigh,"2,105"
E05012422,Combe Martin,"2,619"
E05012423,Fremington,"5,094"
E05012424,Heanton Punchardon,"3,045"
E05012425,Ilfracombe East,"6,912"
E05012426,Ilfracombe West,"4,406"
E05012427,Instow,"2,635"
E05012428,Landkey,"4,469"
E05012429,Lynton & Lynmouth,"2,039"
E05012430,Marwood,"2,388"
E05012431,Mortehoe,"2,194"
E05012432,Newport,"5,054"
E05012433,North Molton,"2,302"
E05012434,Roundswell,"2,748"
E05012435,South Molton,"5,892"
E05012436,Witheridge,"2,329"
E05012437,Belmont,"4,292"
E05012438,Brotton,"6,905"
E05012439,Coatham,"5,123"
E05012440,Dormanstown,"4,679"
E05012441,Eston,"7,578"
E05012442,Grangetown,"6,619"
E05012443,Guisborough,"8,063"
E05012444,Hutton,"6,420"
E05012445,Kirkleatham,"7,458"
E05012446,Lockwood,"2,367"
E05012447,Loftus,"6,472"
E05012448,Longbeck,"4,026"
E05012449,Newcomen,"5,199"
E05012450,Normanby,"6,724"
E05012451,Ormesby,"6,325"
E05012452,St Germain's,"7,115"
E05012453,Saltburn,"6,060"
E05012454,Skelton East,"4,212"
E05012455,Skelton West,"4,739"
E05012456,South Bank,"5,353"
E05012457,Teesville,"5,826"
E05012458,West Dyke,"5,947"
E05012459,Wheatlands,"5,367"
E05012460,Zetland,"4,359"
E05012461,Bathavon North,"7,046"
E05012462,Bathavon South,"5,487"
E05012463,Bathwick,"9,455"
E05012464,Chew Valley,"5,889"
E05012465,Clutton & Farmborough,"3,139"
E05012466,Combe Down,"6,463"
E05012467,High Littleton,"3,035"
E05012468,Keynsham East,"5,722"
E05012469,Keynsham North,"6,059"
E05012470,Keynsham South,"7,079"
E05012471,Kingsmead,"8,077"
E05012472,Lambridge,"6,055"
E05012473,Lansdown,"6,885"
E05012474,Mendip,"2,940"
E05012475,Midsomer Norton North,"5,840"
E05012476,Midsomer Norton Redfield,"6,191"
E05012477,Moorlands,"3,061"
E05012478,Newbridge,"6,790"
E05012479,Odd Down,"7,558"
E05012480,Oldfield Park,"4,324"
E05012481,Paulton,"6,394"
E05012482,Peasedown,"6,934"
E05012483,Publow & Whitchurch,"2,948"
E05012484,Radstock,"6,140"
E05012485,Saltford,"6,262"
E05012486,Southdown,"7,190"
E05012487,Timsbury,"2,663"
E05012488,Twerton,"6,980"
E05012489,Walcot,"5,789"
E05012490,Westfield,"6,732"
E05012491,Westmoreland,"7,219"
E05012492,Weston,"5,998"
E05012493,Widcombe & Lyncombe,"8,013"
E05012494,Ascot & Sunninghill,"11,766"
E05012495,Belmont,"7,803"
E05012496,Bisham & Cookham,"6,706"
E05012497,Boyn Hill,"7,473"
E05012498,Bray,"7,649"
E05012499,Clewer & Dedworth East,"8,346"
E05012500,Clewer & Dedworth West,"6,974"
E05012501,Clewer East,"6,866"
E05012502,Cox Green,"7,568"
E05012503,"Datchet, Horton & Wraysbury","9,991"
E05012504,Eton & Castle,"12,811"
E05012505,Furze Platt,"7,638"
E05012506,Hurley & Walthams,"6,279"
E05012507,Old Windsor,"7,517"
E05012508,Oldfield,"7,087"
E05012509,Pinkneys Green,"7,515"
E05012510,Riverside,"7,239"
E05012511,St Mary's,"7,421"
E05012512,Sunningdale & Cheapside,"6,624"
E05012513,Blackdown & Tatworth,"5,017"
E05012514,Blackmoor Vale,"5,663"
E05012515,Bruton,"2,985"
E05012516,Brympton,"8,165"
E05012517,Burrow Hill,"2,829"
E05012518,Camelot,"2,910"
E05012519,Cary,"5,349"
E05012520,Chard Avishayes,"2,869"
E05012521,Chard Combe,"2,157"
E05012522,Chard Crimchard,"2,904"
E05012523,Chard Holyrood,"3,433"
E05012524,Chard Jocelyn,"2,516"
E05012525,Coker,"5,304"
E05012526,Crewkerne,"7,934"
E05012527,"Curry Rivel, Huish & Langport","5,761"
E05012528,Eggwood,"2,431"
E05012529,Hamdon,"2,605"
E05012530,Ilminster,"5,976"
E05012531,Islemoor,"2,507"
E05012532,Martock,"5,512"
E05012533,Milborne Port,"3,010"
E05012534,Neroche,"2,653"
E05012535,"Northstone, Ivelchester & St Michael's","9,793"
E05012536,Parrett,"2,371"
E05012537,South Petherton,"5,567"
E05012538,Tower,"2,558"
E05012539,Turn Hill,"2,534"
E05012540,Wessex,"5,873"
E05012541,Wincanton,"6,236"
E05012542,Windwhistle,"2,248"
E05012543,Yeovil College,"9,302"
E05012544,Yeovil Lyde,"7,238"
